date,SST,year,month,day,Total_Cal,Total_pseudCent
5/13/13,281.6354946,2013,5,13,6889,13888.9
5/14/13,281.6400318,2013,5,14,6783,15833.3
5/15/13,281.7128776,2013,5,15,6678,17777.8
5/16/13,281.8632623,2013,5,16,6572,19722.2
5/17/13,282.2016713,2013,5,17,6467,21666.7
5/18/13,282.21955,2013,5,18,6361,23611.1
5/19/13,282.2872034,2013,5,19,6256,25555.6
5/20/13,282.177855,2013,5,20,6150,27500
5/21/13,282.1184408,2013,5,21,1900,20000
5/22/13,281.9903992,2013,5,22,3040,16000
5/23/13,281.9881289,2013,5,23,4180,12000
5/24/13,281.9723403,2013,5,24,5320,8000
5/25/13,281.9548013,2013,5,25,6460,4000
5/26/13,282.1566315,2013,5,26,7600,0
5/27/13,282.3366835,2013,5,27,8800,2500
5/28/13,282.3127424,2013,5,28,10000,5000
5/29/13,282.8043576,2013,5,29,11200,7500
5/30/13,282.8810266,2013,5,30,12400,10000
5/31/13,282.6803091,2013,5,31,13600,12500
6/1/13,282.8801185,2013,6,1,14800,15000
6/2/13,282.9281427,2013,6,2,16000,17500
6/3/13,283.0130093,2013,6,3,17200,20000
6/4/13,283.6622918,2013,6,4,18400,22500
6/5/13,284.1144131,2013,6,5,19600,25000
6/6/13,284.3987735,2013,6,6,20800,27500
6/7/13,284.5984962,2013,6,7,22000,30000
6/8/13,284.8160976,2013,6,8,23200,32500
6/9/13,285.0178896,2013,6,9,24400,35000
6/10/13,284.8040872,2013,6,10,25600,37500
6/11/13,284.6378897,2013,6,11,0,0
6/12/13,284.7726938,2013,6,12,6,0
6/13/13,284.7787909,2013,6,13,13,0
6/14/13,284.6967458,2013,6,14,19,0
6/15/13,284.2884373,2013,6,15,25,0
6/16/13,284.2084893,2013,6,16,31,0
6/17/13,284.7434806,2013,6,17,38,0
6/18/13,284.7363507,2013,6,18,44,0
6/19/13,284.9234598,2013,6,19,50,0
6/20/13,284.994933,2013,6,20,2075,1250
6/21/13,285.2392761,2013,6,21,4100,2500
6/22/13,285.2812831,2013,6,22,4072,2638.9
6/23/13,284.9163853,2013,6,23,4044,2777.8
6/24/13,284.4967943,2013,6,24,4017,2916.7
6/25/13,284.3938099,2013,6,25,3989,3055.6
6/26/13,284.4720526,2013,6,26,3961,3194.4
6/27/13,284.6050266,2013,6,27,3933,3333.3
6/28/13,284.6372761,2013,6,28,3906,3472.2
6/29/13,284.663186,2013,6,29,3878,3611.1
6/30/13,284.6779798,2013,6,30,3850,3750
7/1/13,285.0369468,2013,7,1,3822,3888.9
7/2/13,285.1784997,2013,7,2,3794,4027.8
7/3/13,285.0883299,2013,7,3,3767,4166.7
7/4/13,285.2144442,2013,7,4,3739,4305.6
7/5/13,285.1538376,2013,7,5,3711,4444.4
7/6/13,285.0603125,2013,7,6,3683,4583.3
7/7/13,285.4442016,2013,7,7,3656,4722.2
7/8/13,286.5762986,2013,7,8,3628,4861.1
7/9/13,286.8240352,2013,7,9,3600,5000
7/10/13,286.8825343,2013,7,10,4500,7500
7/11/13,286.4812934,2013,7,11,2325,3750
7/12/13,286.5155326,2013,7,12,150,0
7/13/13,286.3955153,2013,7,13,8471,1071.4
7/14/13,286.4535673,2013,7,14,16793,2142.9
7/15/13,286.5171201,2013,7,15,25114,3214.3
7/16/13,287.3794563,2013,7,16,33436,4285.7
7/17/13,287.5862951,2013,7,17,41757,5357.1
7/18/13,287.2511166,2013,7,18,50079,6428.6
7/19/13,287.7217925,2013,7,19,58400,7500
7/20/13,287.7217821,2013,7,20,29200,5000
7/21/13,287.676562,2013,7,21,0,2500
7/22/13,287.9569849,2013,7,22,25,1250
7/23/13,288.1151963,2013,7,23,50,0
7/24/13,287.9427007,2013,7,24,50,0
7/25/13,287.9216261,2013,7,25,50,0
7/26/13,288.2344892,2013,7,26,50,0
7/27/13,288.4687561,2013,7,27,50,0
7/28/13,288.7407284,2013,7,28,50,0
7/29/13,288.7268566,2013,7,29,50,0
7/30/13,288.5882327,2013,7,30,50,0
7/31/13,288.4928358,2013,7,31,50,0
8/1/13,288.2384372,2013,8,1,50,0
8/2/13,288.2160664,2013,8,2,50,0
8/3/13,288.1509641,2013,8,3,50,0
8/4/13,288.1199624,2013,8,4,50,0
8/5/13,288.1740975,2013,8,5,50,0
8/6/13,287.9556851,2013,8,6,50,0
8/7/13,288.2541703,2013,8,7,50,0
8/8/13,288.270614,2013,8,8,50,0
8/9/13,288.292666,2013,8,9,50,0
8/10/13,287.9976885,2013,8,10,50,0
8/11/13,287.8577093,2013,8,11,50,0
8/12/13,287.770978,2013,8,12,50,0
8/13/13,287.9766591,2013,8,13,50,0
8/14/13,288.023543,2013,8,14,0,2500
8/15/13,288.0240144,2013,8,15,3125,16250
8/16/13,287.9956573,2013,8,16,6250,30000
8/17/13,287.8871132,2013,8,17,3425,18750
8/18/13,288.0183159,2013,8,18,600,7500
8/19/13,287.9301183,2013,8,19,1800,55833.3
8/20/13,287.8539034,2013,8,20,3000,104166.7
8/21/13,286.3635811,2013,8,21,4200,152500
8/22/13,287.5086106,2013,8,22,3953,143529.4
8/23/13,287.6123333,2013,8,23,3706,134558.8
8/24/13,287.8113523,2013,8,24,3459,125588.2
8/25/13,287.8564199,2013,8,25,3212,116617.6
8/26/13,287.8701981,2013,8,26,2965,107647.1
8/27/13,287.7973766,2013,8,27,2718,98676.5
8/28/13,287.7826764,2013,8,28,2471,89705.9
8/29/13,287.989744,2013,8,29,2224,80735.3
8/30/13,287.9854702,2013,8,30,1976,71764.7
8/31/13,287.9428844,2013,8,31,1729,62794.1
9/1/13,287.848458,2013,9,1,1482,53823.5
9/2/13,287.7344892,2013,9,2,1235,44852.9
9/3/13,287.6506071,2013,9,3,988,35882.4
9/4/13,287.8923159,2013,9,4,741,26911.8
9/5/13,288.1183125,2013,9,5,494,17941.2
9/6/13,287.9819138,2013,9,6,247,8970.6
9/7/13,287.9508047,2013,9,7,0,0
9/8/13,287.9126556,2013,9,8,960,14000
9/9/13,287.9118445,2013,9,9,1920,28000
9/10/13,287.8599104,2013,9,10,2880,42000
9/11/13,287.872056,2013,9,11,3840,56000
9/12/13,287.8488185,2013,9,12,4800,70000
9/13/13,287.8315776,2013,9,13,150,2500
9/14/13,287.7041981,2013,9,14,450,10000
9/15/13,287.692621,2013,9,15,1600,5000
9/16/13,287.5659312,2013,9,16,1067,3333.3
9/17/13,287.4372865,2013,9,17,533,1666.7
9/18/13,287.3703887,2013,9,18,0,0
9/19/13,287.2848289,2013,9,19,3,0
9/20/13,287.0082501,2013,9,20,6,0
9/21/13,286.7762778,2013,9,21,9,0
9/22/13,287.1241426,2013,9,22,12,0
9/23/13,286.9982743,2013,9,23,15,0
9/24/13,286.9928463,2013,9,24,18,0
9/25/13,287.0792553,2013,9,25,21,0
9/26/13,287.1355152,2013,9,26,24,0
9/27/13,287.0950334,2013,9,27,26,0
9/28/13,287.1037544,2013,9,28,29,0
9/29/13,287.2352414,2013,9,29,32,0
9/30/13,287.2259936,2013,9,30,35,0
10/1/13,287.107692,2013,10,1,38,0
10/2/13,287.2195846,2013,10,2,41,0
10/3/13,287.2570542,2013,10,3,44,0
10/4/13,287.2994078,2013,10,4,47,0
10/5/13,287.2746556,2013,10,5,50,0
10/6/13,287.2648324,2013,10,6,33,0
10/7/13,287.1643125,2013,10,7,17,0
10/8/13,287.1910161,2013,10,8,0,0
10/9/13,287.0065412,2013,10,9,800,10000
10/10/13,286.7717718,2013,10,10,1133,26666.7
10/11/13,286.7881669,2013,10,11,1467,43333.3
10/12/13,286.777848,2013,10,12,1800,60000
10/13/13,286.7716054,2013,10,13,400,10000
10/14/13,286.7755187,2013,10,14,283,6666.7
10/15/13,286.710056,2013,10,15,167,3333.3
10/16/13,286.7092033,2013,10,16,50,0
10/17/13,286.7248463,2013,10,17,144,937.5
10/18/13,286.7269503,2013,10,18,238,1875
10/19/13,286.5830369,2013,10,19,331,2812.5
10/20/13,286.4735395,2013,10,20,425,3750
10/21/13,286.4903887,2013,10,21,519,4687.5
10/22/13,286.462153,2013,10,22,613,5625
10/23/13,286.4588186,2013,10,23,706,6562.5
10/24/13,286.3993246,2013,10,24,800,7500
10/25/13,286.393744,2013,10,25,450,2500
10/26/13,286.4159589,2013,10,26,432,2321.4
10/27/13,286.4108913,2013,10,27,414,2142.9
10/28/13,286.4541634,2013,10,28,396,1964.3
10/29/13,286.1912068,2013,10,29,379,1785.7
10/30/13,286.1185551,2013,10,30,361,1607.1
10/31/13,286.0594979,2013,10,31,343,1428.6
4/1/14,281.2941185,2014,4,1,325,1250
4/2/14,281.4108187,2014,4,2,307,1071.4
4/3/14,281.3979972,2014,4,3,289,892.9
4/4/14,281.4080076,2014,4,4,271,714.3
4/5/14,281.3682675,2014,4,5,254,535.7
4/6/14,281.7635951,2014,4,6,236,357.1
4/7/14,281.8306488,2014,4,7,218,178.6
4/8/14,281.8171791,2014,4,8,200,0
4/9/14,281.8300041,2014,4,9,383,0
4/10/14,281.9593178,2014,4,10,567,0
4/11/14,281.9749018,2014,4,11,750,0
4/12/14,281.95381,2014,4,12,706,0
4/13/14,282.1690301,2014,4,13,663,0
4/14/14,281.9785552,2014,4,14,619,0
4/15/14,281.9622329,2014,4,15,575,0
4/16/14,281.888063,2014,4,16,531,0
4/17/14,282.2309954,2014,4,17,488,0
4/18/14,282.1257164,2014,4,18,444,0
4/19/14,282.1730994,2014,4,19,400,0
4/20/14,282.3191826,2014,4,20,343,0
4/21/14,282.3495292,2014,4,21,286,0
4/22/14,282.3457857,2014,4,22,229,0
4/23/14,282.5222398,2014,4,23,171,0
4/24/14,282.5421011,2014,4,24,114,0
4/25/14,282.5566037,2014,4,25,57,0
4/26/14,282.673966,2014,4,26,0,0
4/27/14,282.8176991,2014,4,27,1165,0
4/28/14,282.8262432,2014,4,28,2331,0
4/29/14,283.0901254,2014,4,29,3496,0
4/30/14,283.1029503,2014,4,30,4662,0
5/1/14,283.0018897,2014,5,1,5827,0
5/2/14,282.9888186,2014,5,2,6992,0
5/3/14,282.9637198,2014,5,3,8158,0
5/4/14,282.9831653,2014,5,4,9323,0
5/5/14,282.9566939,2014,5,5,10488,0
5/6/14,282.999862,2014,5,6,11654,0
5/7/14,283.0428082,2014,5,7,12819,0
5/8/14,283.1253143,2014,5,8,13985,0
5/9/14,283.3389677,2014,5,9,15150,0
5/10/14,283.4731548,2014,5,10,9700,0
5/11/14,283.5455361,2014,5,11,9073,666.7
5/12/14,283.6279867,2014,5,12,8447,1333.3
5/13/14,284.0782813,2014,5,13,7820,2000
5/14/14,284.1546488,2014,5,14,7193,2666.7
5/15/14,284.1716262,2014,5,15,6567,3333.3
5/16/14,283.6979347,2014,5,16,5940,4000
5/17/14,283.5193108,2014,5,17,5313,4666.7
5/18/14,283.7969053,2014,5,18,4687,5333.3
5/19/14,283.9106869,2014,5,19,4060,6000
5/20/14,283.9191722,2014,5,20,3433,6666.7
5/21/14,284.0108221,2014,5,21,2807,7333.3
5/22/14,284.022056,2014,5,22,2180,8000
5/23/14,283.8155119,2014,5,23,1553,8666.7
5/24/14,283.6706176,2014,5,24,927,9333.3
5/25/14,283.6426453,2014,5,25,300,10000
5/26/14,284.3895916,2014,5,26,7600,34166.7
5/27/14,284.5231548,2014,5,27,14900,58333.3
5/28/14,284.7375188,2014,5,28,22200,82500
5/29/14,284.9054772,2014,5,29,19744,74166.7
5/30/14,284.8852241,2014,5,30,17289,65833.3
5/31/14,284.8986765,2014,5,31,14833,57500
6/1/14,284.8360491,2014,6,1,12378,49166.7
6/2/14,284.849803,2014,6,2,9922,40833.3
6/3/14,284.9137302,2014,6,3,7467,32500
6/4/14,284.9688151,2014,6,4,5011,24166.7
6/5/14,284.5590023,2014,6,5,2556,15833.3
6/6/14,284.5285552,2014,6,6,100,7500
6/7/14,284.5771895,2014,6,7,8700,15000
6/8/14,284.7481947,2014,6,8,7830,13500
6/9/14,284.7510855,2014,6,9,6960,12000
6/10/14,284.9547111,2014,6,10,6090,10500
6/11/14,285.4718792,2014,6,11,5220,9000
6/12/14,285.5116747,2014,6,12,4350,7500
6/13/14,285.082472,2014,6,13,3480,6000
6/14/14,285.4330647,2014,6,14,2610,4500
6/15/14,286.2374702,2014,6,15,1740,3000
6/16/14,286.1590855,2014,6,16,870,1500
6/17/14,285.7885274,2014,6,17,0,0
6/18/14,285.4995811,2014,6,18,430,6500
6/19/14,285.2917475,2014,6,19,860,13000
6/20/14,286.2098515,2014,6,20,1290,19500
6/21/14,286.5918688,2014,6,21,1720,26000
6/22/14,286.6243229,2014,6,22,2150,32500
6/23/14,286.5206348,2014,6,23,2333,39166.7
6/24/14,286.4054286,2014,6,24,2517,45833.3
6/25/14,286.4419035,2014,6,25,2700,52500
6/26/14,286.5409364,2014,6,26,2883,59166.7
6/27/14,286.9072622,2014,6,27,3067,65833.3
6/28/14,287.0471478,2014,6,28,3250,72500
6/29/14,287.187075,2014,6,29,3433,79166.7
6/30/14,287.2501634,2014,6,30,3617,85833.3
7/1/14,287.8001322,2014,7,1,3800,92500
7/2/14,288.1375949,2014,7,2,3983,99166.7
7/3/14,287.3900941,2014,7,3,4167,105833.3
7/4/14,287.2974702,2014,7,4,4350,112500
7/5/14,287.0773003,2014,7,5,4533,119166.7
7/6/14,287.093283,2014,7,6,4717,125833.3
7/7/14,287.0897336,2014,7,7,4900,132500
7/8/14,287.1187943,2014,7,8,0,0
7/9/14,287.36877,2014,7,9,215,4500
7/10/14,287.5962466,2014,7,10,430,9000
7/11/14,287.9456123,2014,7,11,645,13500
7/12/14,288.006465,2014,7,12,860,18000
7/13/14,287.8657128,2014,7,13,1075,22500
7/14/14,287.6955672,2014,7,14,1290,27000
7/15/14,287.3932553,2014,7,15,1505,31500
7/16/14,287.4510681,2014,7,16,1720,36000
7/17/14,287.632919,2014,7,17,1935,40500
7/18/14,287.7885378,2014,7,18,2150,45000
7/19/14,287.8076573,2014,7,19,26450,125000
7/20/14,287.9073731,2014,7,20,0,15000
7/21/14,287.9307804,2014,7,21,0,16250
7/22/14,288.0621461,2014,7,22,0,17500
7/23/14,288.4627492,2014,7,23,0,16527.8
7/24/14,288.7398653,2014,7,24,0,15555.6
7/25/14,288.942867,2014,7,25,0,14583.3
7/26/14,288.9517578,2014,7,26,0,13611.1
7/27/14,288.4893211,2014,7,27,0,12638.9
7/28/14,288.4548532,2014,7,28,0,11666.7
7/29/14,288.4774598,2014,7,29,0,10694.4
7/30/14,288.4674806,2014,7,30,0,9722.2
7/31/14,288.3574078,2014,7,31,0,8750
8/1/14,288.3612761,2014,8,1,0,7777.8
8/2/14,288.3871339,2014,8,2,0,6805.6
8/3/14,288.3227145,2014,8,3,0,5833.3
8/4/14,288.1939381,2014,8,4,0,4861.1
8/5/14,288.2043748,2014,8,5,0,3888.9
8/6/14,288.2945863,2014,8,6,0,2916.7
8/7/14,288.3219208,2014,8,7,0,1944.4
8/8/14,288.2747839,2014,8,8,0,972.2
8/9/14,288.4660525,2014,8,9,0,0
8/10/14,288.4821946,2014,8,10,1625,15000
8/11/14,288.4197994,2014,8,11,3250,30000
8/12/14,288.3775984,2014,8,12,3117,51666.7
8/13/14,288.3336885,2014,8,13,2983,73333.3
8/14/14,288.0418584,2014,8,14,2850,95000
8/15/14,288.0022917,2014,8,15,2717,116666.7
8/16/14,288.0332969,2014,8,16,2583,138333.3
8/17/14,287.9575222,2014,8,17,2450,160000
8/18/14,287.7049433,2014,8,18,3525,95000
8/19/14,287.4861981,2014,8,19,4600,30000
8/20/14,287.4027631,2014,8,20,3900,210000
8/21/14,287.3756712,2014,8,21,4117,196111.1
8/22/14,287.3851062,2014,8,22,4333,182222.2
8/23/14,287.455179,2014,8,23,4550,168333.3
8/24/14,287.3363922,2014,8,24,4767,154444.4
8/25/14,287.2626626,2014,8,25,4983,140555.6
8/26/14,287.5897405,2014,8,26,5200,126666.7
8/27/14,287.613439,2014,8,27,5417,112777.8
8/28/14,287.6910473,2014,8,28,5633,98888.9
8/29/14,287.7641842,2014,8,29,5850,85000
8/30/14,287.7845898,2014,8,30,1100,40000
8/31/14,287.7816262,2014,8,31,880,32500
9/1/14,287.780361,2014,9,1,660,25000
9/2/14,287.6985482,2014,9,2,440,17500
9/3/14,287.9077163,2014,9,3,220,10000
9/4/14,287.9426903,2014,9,4,0,2500
9/5/14,287.8925516,2014,9,5,410,11500
9/6/14,287.8288255,2014,9,6,820,20500
9/7/14,287.7982743,2014,9,7,1230,29500
9/8/14,287.7462189,2014,9,8,1640,38500
9/9/14,287.6975499,2014,9,9,2050,47500
9/10/14,287.7118376,2014,9,10,2460,56500
9/11/14,287.744718,2014,9,11,2870,65500
9/12/14,287.9040906,2014,9,12,3280,74500
9/13/14,287.8413627,2014,9,13,3690,83500
9/14/14,287.8598515,2014,9,14,4100,92500
9/15/14,287.9598653,2014,9,15,6550,717500
9/16/14,288.2154563,2014,9,16,400,5000
9/17/14,288.2436781,2014,9,17,420,4500
9/18/14,288.2311097,2014,9,18,440,4000
9/19/14,287.928919,2014,9,19,460,3500
9/20/14,287.840562,2014,9,20,480,3000
9/21/14,288.020413,2014,9,21,500,2500
9/22/14,288.146309,2014,9,22,520,2000
9/23/14,288.061744,2014,9,23,540,1500
9/24/14,288.0190646,2014,9,24,560,1000
9/25/14,287.9513142,2014,9,25,580,500
9/26/14,287.8694216,2014,9,26,600,0
9/27/14,287.8682085,2014,9,27,6350,55000
9/28/14,287.6908775,2014,9,28,5880,55750
9/29/14,287.5636366,2014,9,29,5410,56500
9/30/14,287.5263402,2014,9,30,4940,57250
10/1/14,287.7884719,2014,10,1,4470,58000
10/2/14,287.8112587,2014,10,2,4000,58750
10/3/14,287.6027457,2014,10,3,3530,59500
10/4/14,287.4650716,2014,10,4,3060,60250
10/5/14,287.4354667,2014,10,5,2590,61000
10/6/14,287.3995742,2014,10,6,2120,61750
10/7/14,287.4850889,2014,10,7,1650,62500
10/8/14,287.4777544,2014,10,8,350,5000
10/9/14,287.4837024,2014,10,9,233,3333.3
10/10/14,287.3366348,2014,10,10,117,1666.7
10/11/14,287.3452553,2014,10,11,0,0
10/12/14,287.3807839,2014,10,12,750,2500
10/13/14,287.4096574,2014,10,13,733,2291.7
10/14/14,287.1380213,2014,10,14,717,2083.3
10/15/14,287.086614,2014,10,15,700,1875
10/16/14,287.1297024,2014,10,16,683,1666.7
10/17/14,287.0530438,2014,10,17,667,1458.3
10/18/14,287.1066244,2014,10,18,650,1250
10/19/14,287.1294667,2014,10,19,633,1041.7
10/20/14,287.1068255,2014,10,20,617,833.3
10/21/14,286.8114251,2014,10,21,600,625
10/22/14,286.7145828,2014,10,22,583,416.7
10/23/14,286.7939381,2014,10,23,567,208.3
10/24/14,286.8138792,2014,10,24,550,0
10/25/14,286.7073211,2014,10,25,300,0
10/26/14,286.5926522,2014,10,26,250,0
10/27/14,286.5736608,2014,10,27,200,0
10/28/14,286.418316,2014,10,28,150,0
10/29/14,286.4020283,2014,10,29,100,0
10/30/14,286.3725031,2014,10,30,50,0
10/31/14,286.366718,2014,10,31,0,0
4/1/15,281.3571029,2015,4,1,1750,3000
4/2/15,281.343089,2015,4,2,3500,6000
4/3/15,281.3382814,2015,4,3,5250,9000
4/4/15,281.0988811,2015,4,4,7000,12000
4/5/15,281.4833698,2015,4,5,8750,15000
4/6/15,281.4737961,2015,4,6,10500,18000
4/7/15,281.584531,2015,4,7,12250,21000
4/8/15,281.712323,2015,4,8,14000,24000
4/9/15,281.8876367,2015,4,9,15750,27000
4/10/15,281.9585032,2015,4,10,17500,30000
4/11/15,281.8318273,2015,4,11,14080,25000
4/12/15,281.7043611,2015,4,12,10660,20000
4/13/15,281.7008811,2015,4,13,7240,15000
4/14/15,281.715401,2015,4,14,3820,10000
4/15/15,281.7982121,2015,4,15,400,5000
4/16/15,282.1424582,2015,4,16,456,4375
4/17/15,282.1481982,2015,4,17,513,3750
4/18/15,282.1168741,2015,4,18,569,3125
4/19/15,282.1431202,2015,4,19,625,2500
4/20/15,282.1603784,2015,4,20,681,1875
4/21/15,282.228829,2015,4,21,738,1250
4/22/15,282.1854148,2015,4,22,794,625
4/23/15,282.2289469,2015,4,23,850,0
4/24/15,282.1630266,2015,4,24,1133,0
4/25/15,282.2742086,2015,4,25,1417,0
4/26/15,282.1920145,2015,4,26,1700,0
4/27/15,282.0964443,2015,4,27,1808,833.3
4/28/15,282.0981705,2015,4,28,1917,1666.7
4/29/15,282.1543022,2015,4,29,2025,2500
4/30/15,282.1423265,2015,4,30,2133,3333.3
5/1/15,282.1622814,2015,5,1,2242,4166.7
5/2/15,282.2011999,2015,5,2,2350,5000
5/3/15,282.3618724,2015,5,3,2458,5833.3
5/4/15,282.2103542,2015,5,4,2567,6666.7
5/5/15,282.1726765,2015,5,5,2675,7500
5/6/15,282.1762363,2015,5,6,2783,8333.3
5/7/15,282.2665795,2015,5,7,2892,9166.7
5/8/15,282.2784755,2015,5,8,3000,10000
5/9/15,282.8836471,2015,5,9,4688,76875
5/10/15,282.6947874,2015,5,10,6375,143750
5/11/15,282.4994876,2015,5,11,8063,210625
5/12/15,282.4035639,2015,5,12,9750,277500
5/13/15,282.7433871,2015,5,13,3400,17500
5/14/15,282.7419452,2015,5,14,2914,16071.4
5/15/15,282.7086488,2015,5,15,2429,14642.9
5/16/15,282.6804339,2015,5,16,1943,13214.3
5/17/15,282.6944443,2015,5,17,1457,11785.7
5/18/15,282.7868637,2015,5,18,971,10357.1
5/19/15,282.8329504,2015,5,19,486,8928.6
5/20/15,282.7220075,2015,5,20,0,7500
5/21/15,282.6604131,2015,5,21,550,5625
5/22/15,282.6604131,2015,5,22,1100,3750
5/23/15,282.6933802,2015,5,23,1650,1875
5/24/15,282.7015812,2015,5,24,2200,0
5/25/15,283.1400907,2015,5,25,2150,0
5/26/15,283.2452172,2015,5,26,2100,0
5/27/15,283.2904928,2015,5,27,2050,0
5/28/15,283.3107978,2015,5,28,2000,0
5/29/15,283.1468498,2015,5,29,9600,22500
5/30/15,283.1165795,2015,5,30,8008,21250
5/31/15,283.2266661,2015,5,31,6417,20000
6/1/15,283.2684408,2015,6,1,4825,18750
6/2/15,283.2799139,2015,6,2,3233,17500
6/3/15,283.5023611,2015,6,3,1642,16250
6/4/15,283.5235084,2015,6,4,50,15000
6/5/15,283.4526176,2015,6,5,50,13846.2
6/6/15,283.4220873,2015,6,6,50,12692.3
6/7/15,283.482836,2015,6,7,50,11538.5
6/8/15,283.5983888,2015,6,8,50,10384.6
6/9/15,283.6343195,2015,6,9,50,9230.8
6/10/15,283.7199902,2015,6,10,50,8076.9
6/11/15,284.3235604,2015,6,11,50,6923.1
6/12/15,284.4545136,2015,6,12,50,5769.2
6/13/15,284.2524512,2015,6,13,50,4615.4
6/14/15,284.0209989,2015,6,14,50,3461.5
6/15/15,284.017082,2015,6,15,50,2307.7
6/16/15,284.0394772,2015,6,16,50,1153.8
6/17/15,284.0470924,2015,6,17,50,0
6/18/15,284.0489087,2015,6,18,1150,2500
6/19/15,284.0486973,2015,6,19,2250,5000
6/20/15,284.3437926,2015,6,20,6800,5000
6/21/15,284.3915985,2015,6,21,0,0
6/22/15,284.6310578,2015,6,22,0,0
6/23/15,284.681342,2015,6,23,0,0
6/24/15,284.5243299,2015,6,24,0,0
6/25/15,284.5650335,2015,6,25,0,0
6/26/15,285.1285066,2015,6,26,0,0
6/27/15,285.1607631,2015,6,27,0,0
6/28/15,285.0045101,2015,6,28,0,0
6/29/15,284.9436921,2015,6,29,0,0
6/30/15,285.2492137,2015,6,30,0,0
7/1/15,285.2589746,2015,7,1,0,0
7/2/15,285.5806661,2015,7,2,0,0
7/3/15,285.6593246,2015,7,3,0,0
7/4/15,285.7123402,2015,7,4,0,0
7/5/15,285.7799382,2015,7,5,1425,5000
7/6/15,285.8755014,2015,7,6,2850,10000
7/7/15,286.1636782,2015,7,7,2494,8750
7/8/15,286.1248151,2015,7,8,2138,7500
7/9/15,285.9570265,2015,7,9,1781,6250
7/10/15,286.0329711,2015,7,10,1425,5000
7/11/15,286.0006453,2015,7,11,1069,3750
7/12/15,286.036004,2015,7,12,713,2500
7/13/15,286.0607111,2015,7,13,356,1250
7/14/15,286.1054321,2015,7,14,0,0
7/15/15,286.2665898,2015,7,15,90,1000
7/16/15,286.1939,2015,7,16,180,2000
7/17/15,286.1179728,2015,7,17,270,3000
7/18/15,285.8826418,2015,7,18,360,4000
7/19/15,286.139803,2015,7,19,450,5000
7/20/15,286.2245829,2015,7,20,900,21666.7
7/21/15,286.2178168,2015,7,21,1350,38333.3
7/22/15,286.2454321,2015,7,22,1800,55000
7/23/15,286.2865101,2015,7,23,1713,51333.3
7/24/15,286.4165031,2015,7,24,1627,47666.7
7/25/15,286.4293246,2015,7,25,1540,44000
7/26/15,286.3430716,2015,7,26,1453,40333.3
7/27/15,286.3548047,2015,7,27,1367,36666.7
7/28/15,286.3585794,2015,7,28,1280,33000
7/29/15,286.2898758,2015,7,29,1193,29333.3
7/30/15,286.3442293,2015,7,30,1107,25666.7
7/31/15,286.2516158,2015,7,31,1020,22000
8/1/15,286.3688116,2015,8,1,933,18333.3
8/2/15,286.3739555,2015,8,2,847,14666.7
8/3/15,286.4579693,2015,8,3,760,11000
8/4/15,286.5172726,2015,8,4,673,7333.3
8/5/15,286.5148671,2015,8,5,587,3666.7
8/6/15,286.5335777,2015,8,6,500,0
8/7/15,286.5513108,2015,8,7,417,0
8/8/15,286.5855915,2015,8,8,333,0
8/9/15,286.6111998,2015,8,9,250,0
8/10/15,286.6035049,2015,8,10,167,0
8/11/15,286.7509745,2015,8,11,83,0
8/12/15,286.786004,2015,8,12,0,0
8/13/15,286.801127,2015,8,13,0,1250
8/14/15,286.8285828,2015,8,14,0,2500
8/15/15,286.8538133,2015,8,15,350,0
8/16/15,287.0886036,2015,8,16,0,7500
8/17/15,287.4014459,2015,8,17,133,38666.7
8/18/15,287.5134217,2015,8,18,267,69833.3
8/19/15,287.5303714,2015,8,19,400,101000
8/20/15,287.731543,2015,8,20,533,132166.7
8/21/15,287.3327319,2015,8,21,667,163333.3
8/22/15,287.2909988,2015,8,22,800,194500
8/23/15,287.3116782,2015,8,23,933,225666.7
8/24/15,287.1482709,2015,8,24,1067,256833.3
8/25/15,287.0339035,2015,8,25,1200,288000
8/26/15,287.2851132,2015,8,26,1333,319166.7
8/27/15,287.319484,2015,8,27,1467,350333.3
8/28/15,287.1884546,2015,8,28,1600,381500
8/29/15,287.1897752,2015,8,29,1733,412666.7
8/30/15,287.1206938,2015,8,30,1867,443833.3
8/31/15,287.0924858,2015,8,31,2000,475000
9/1/15,287.112004,2015,9,1,400,0
9/2/15,287.1871444,2015,9,2,300,0
9/3/15,287.2082709,2015,9,3,200,0
9/4/15,287.2112622,2015,9,4,100,0
9/5/15,287.146153,2015,9,5,0,0
9/6/15,287.0599485,2015,9,6,42,1250
9/7/15,287.0356296,2015,9,7,83,2500
9/8/15,287.1884892,2015,9,8,125,3750
9/9/15,287.1395256,2015,9,9,167,5000
9/10/15,286.8965309,2015,9,10,208,6250
9/11/15,286.8736158,2015,9,11,250,7500
9/12/15,286.9675776,2015,9,12,550,45000
9/13/15,286.9011721,2015,9,13,0,20000
9/14/15,286.8699104,2015,9,14,140,26500
9/15/15,286.8518584,2015,9,15,280,33000
9/16/15,287.0058272,2015,9,16,420,39500
9/17/15,287.0035915,2015,9,17,560,46000
9/18/15,287.0223333,2015,9,18,700,52500
9/19/15,287.0238757,2015,9,19,733,64166.7
9/20/15,286.9720144,2015,9,20,767,75833.3
9/21/15,286.9622709,2015,9,21,800,87500
9/22/15,286.8149433,2015,9,22,400,43750
9/23/15,286.7572865,2015,9,23,0,0
9/24/15,286.7886314,2015,9,24,23,0
9/25/15,286.8782882,2015,9,25,47,0
